pdb	seed_dir	DockQ_HA	iRMSD_HA	fnat_HA	DockQ_LA
8q7o	seed_1812140441				
8q7o	seed_2746317213				
8q7o	seed_3163119785				
8q7o	seed_958682846				
8q94	seed_1181241943	0.6638007541771028	3.0550580129047957	0.8363636363636363	
8q94	seed_1812140441	0.01451000729109331	15.571247578799596	0.0	
8q94	seed_2746317213	0.5695811789244658	3.366279574462194	0.7090909090909091	
8q94	seed_3163119785	0.5585202597803972	3.3164970729751584	0.6909090909090909	
8q94	seed_958682846	0.6013697658386215	3.1097773766029055	0.7272727272727273	
8q95	seed_1181241943	0.013822712400555411	17.565299983143873	0.0	
8q95	seed_1812140441	0.01464513459860061	17.834404956563674	0.0	
8q95	seed_2746317213	0.013494184129471155	17.216141471025708	0.0	
8q95	seed_3163119785	0.710027775446895	1.581954015999164	0.7222222222222222	
8q95	seed_958682846	0.7382719521472013	1.6397561541974406	0.7962962962962963	
8qf4	seed_1181241943	0.8434208420837597	0.9582527019342677	0.8591549295774648	
8qf4	seed_1812140441	0.8561250959985598	0.8996637810622863	0.8591549295774648	
8qf4	seed_2746317213	0.8491502029522504	0.9656257133680676	0.8873239436619719	
8qf4	seed_3163119785	0.8376484546760207	0.9686513050626425	0.8732394366197183	
8qf4	seed_958682846	0.8527098706905331	0.8781037669273702	0.8450704225352113	
8qf5	seed_1181241943				
8qf5	seed_1812140441	0.8681619710278697	0.9032049267440132	0.896551724137931	
8qf5	seed_2746317213	0.8677918579805312	0.868500899326776	0.9080459770114943	
8qf5	seed_3163119785				
8qf5	seed_958682846	0.8197241955569657	1.0715353420070248	0.8505747126436781	
8qgx	seed_1181241943	0.08353782423776861	9.529622672970579	0.15	
8qgx	seed_1812140441	0.10484398109388893	8.664286671707522	0.2	
8qgx	seed_2746317213	0.019074126472704383	12.111963142635657	0.0	
8qgx	seed_3163119785	0.06818363788362691	7.380368298322409	0.03333333333333333	
8qgx	seed_958682846	0.10384593443303303	8.92739273145825	0.11666666666666667	
8qh0	seed_1181241943	0.043464199706244495	13.251188560101115	0.07936507936507936	0.016585748211459538
8qh0	seed_1812140441	0.042467356734699625	13.940553692841313	0.07936507936507936	0.015387957168743157
8qh0	seed_2746317213	0.04129683739379595	13.682179804317826	0.07936507936507936	0.013989204620591437
8qh0	seed_3163119785	0.034841876597638315	13.243918120688454	0.06349206349206349	0.012765626647262026
8qh0	seed_958682846	0.04283788895502153	13.972560953288234	0.07936507936507936	0.01642777229590461
8qrg	seed_1181241943	0.8164769267480313	0.8833917915488876	0.8387096774193549	
8qrg	seed_1812140441	0.8121967541313033	0.8839158549455991	0.8387096774193549	
8qrg	seed_2746317213	0.8373076775068715	0.8237090983291658	0.8387096774193549	
8qrg	seed_3163119785	0.8477669315150121	0.7628637882866445	0.8225806451612904	
8qrg	seed_958682846	0.8232981884106826	0.8556497474033803	0.8387096774193549	
8qz3	seed_1181241943				
8qz3	seed_1812140441				
8qz3	seed_2746317213				
8qz3	seed_3163119785				
8qz3	seed_958682846				
8r4n	seed_1181241943	0.06485398502277641	8.163896600615612	0.043478260869565216	0.13221039855412411
8r4n	seed_1812140441	0.04063970697716041	8.631305082784738	0.0	0.14236510979216613
8r4n	seed_2746317213	0.03813054810855899	9.343282275667539	0.0	0.13873927101382044
8r4n	seed_3163119785	0.06741558595288194	8.167225602636664	0.043478260869565216	0.15334186886006515
8r4n	seed_958682846	0.04476064120997098	10.335863685488503	0.0	0.16450215833256931
8r4u	seed_1181241943	0.004075885514360678	26.602206234644758	0.0	
8r4u	seed_1812140441				
8r4u	seed_2746317213				
8r4u	seed_3163119785				
8r4u	seed_958682846				
8rby	seed_1181241943	0.40554748127553	3.4035389008654153	0.3815789473684211	
8rby	seed_1812140441	0.3828585112168524	2.8514875059387137	0.34210526315789475	
8rby	seed_2746317213	0.4042394015159034	3.3734268478076954	0.3815789473684211	
8rby	seed_3163119785	0.4110231148744416	2.6982710760978543	0.3684210526315789	
8rby	seed_958682846	0.2991947366682815	4.592919123788861	0.35526315789473684	
8rj7	seed_1181241943	0.6940287066004509	1.4459017256970503	0.7162162162162162	
8rj7	seed_1812140441	0.7398757469602216	1.3236706428509386	0.7972972972972973	
8rj7	seed_2746317213	0.718988314787667	1.393077538146388	0.7702702702702703	
8rj7	seed_3163119785	0.7697938194952623	1.2625571829411577	0.7972972972972973	
8rj7	seed_958682846				
8rp8	seed_1181241943	0.63941866399335	1.4945831330590549	0.8888888888888888	0.6273169210788261
8rp8	seed_1812140441	0.0637415389147131	9.734499587700725	0.0	0.10254170050127309
8rp8	seed_2746317213	0.06522777563693413	9.92516261445413	0.0	0.10490844995489434
8rp8	seed_3163119785				
8rp8	seed_958682846	0.7086682658703726	1.1068548671758944	1.0	0.6327581020971317
8rw9	seed_1181241943				
8rw9	seed_1812140441				
8rw9	seed_2746317213				
8rw9	seed_3163119785				
8rw9	seed_958682846				
8rwb	seed_1181241943	0.04673122899183423	12.120749486000644	0.0392156862745098	0.07079586347810397
8rwb	seed_1812140441	0.03220889184795639	13.02783632950821	0.0	0.06044683205180312
8rwb	seed_2746317213	0.046573658568949204	12.366913434764575	0.0392156862745098	0.061407179046649406
8rwb	seed_3163119785	0.04672183417911387	12.120411036447328	0.0392156862745098	0.061486319040122715
8rwb	seed_958682846	0.0408454168308478	11.711397035285419	0.0196078431372549	0.07137030731987469
8rz0	seed_1181241943				
8rz0	seed_1812140441				
8rz0	seed_2746317213				
8rz0	seed_3163119785				
8rz0	seed_958682846				
8rz1	seed_1181241943	0.0160775442825351	24.762411324042905	0.0	
8rz1	seed_1812140441				
8rz1	seed_2746317213				
8rz1	seed_3163119785				
8rz1	seed_958682846				
8rz2	seed_1181241943	0.005394621123020272	19.12222363318742	0.0	0.004692998299184951
8rz2	seed_1812140441	0.005614617157900223	18.705700821286023	0.0	0.005019392830475843
8rz2	seed_2746317213	0.00462583190198895	19.593992643087535	0.0	0.0038458135479283104
8rz2	seed_3163119785	0.005173977798792723	19.639800978715456	0.0	0.0073497601777457065
8rz2	seed_958682846	0.008976301000369148	12.99784857982467	0.0	0.006142441323450449
8s0l	seed_1181241943	0.6262579471141222	2.305466125008412	0.6185567010309279	
8s0l	seed_1812140441	0.6920583986873892	2.1674812823804284	0.7938144329896907	
8s0l	seed_2746317213	0.6297739810365075	2.1072591501479017	0.6082474226804123	
8s0l	seed_3163119785	0.6347623948551872	2.1637938518725823	0.6185567010309279	
8s0l	seed_958682846	0.7295906455968987	2.0866055366320957	0.8762886597938144	
8s0n	seed_1181241943	0.6516649966532949	1.6690303724118394	0.5789473684210527	
8s0n	seed_1812140441	0.6697270794862952	1.6800491525634889	0.618421052631579	
8s0n	seed_2746317213	0.6412932480240767	1.6922617549930357	0.5526315789473685	
8s0n	seed_3163119785	0.7321432125654064	1.586973248095024	0.7763157894736842	
8s0n	seed_958682846	0.6581840215150151	1.6629354341703713	0.5921052631578947	
8s6m	seed_1181241943	0.02139122797615266	17.76251162139565	0.0	0.024693606281948114
8s6m	seed_1812140441	0.1444564028913676	3.934113447696021	0.1568627450980392	0.07421686016953676
8s6m	seed_2746317213	0.03475715656090226	13.536887384681648	0.0	0.029306243328142162
8s6m	seed_3163119785	0.043839689353877116	12.675655067458575	0.0784313725490196	0.020806019714325396
8s6m	seed_958682846	0.029961112911475202	12.631382884715363	0.0	0.026023076164470204
8s79	seed_1181241943	0.007475804006015277	22.773186566854086	0.0	
8s79	seed_1812140441	0.007755948470455732	22.463530579964967	0.0	
8s79	seed_2746317213	0.0072480728662826935	23.050250947297247	0.0	
8s79	seed_3163119785	0.007667991651663782	22.205860674520366	0.0	
8s79	seed_958682846	0.006884972784743913	23.38947662014185	0.0	
8sdf	seed_1181241943	0.030040608595139837	9.686460307671771	0.0	0.018558018549180415
8sdf	seed_1812140441	0.021918916961105633	13.255081040646157	0.0	0.02058568323500391
8sdf	seed_2746317213	0.023863292284603807	15.514161562404041	0.0	0.024596044451333916
8sdf	seed_3163119785	0.018428738598957103	16.82674895075505	0.0	0.01562518937026137
8sdf	seed_958682846	0.01861606406509404	16.24843275027711	0.0	0.017473328091504908
8sfs	seed_1181241943	0.03817640098606775	8.55706241929764	0.038461538461538464	
8sfs	seed_1812140441	0.06576081937679427	7.255293393554977	0.09615384615384616	
8sfs	seed_2746317213	0.0508366751159131	7.499206933911944	0.057692307692307696	
8sfs	seed_3163119785	0.04547065992846925	7.5308235231586576	0.038461538461538464	
8sfs	seed_958682846	0.06690708629344787	7.112998431822923	0.09615384615384616	
8sfx	seed_1181241943	0.830616214272875	0.6595882053810795	0.7142857142857143	
8sfx	seed_1812140441	0.9184436289956485	0.5509565407165574	0.9047619047619048	
8sfx	seed_2746317213				
8sfx	seed_3163119785				
8sfx	seed_958682846	0.9082622294602496	0.5724617174871128	0.9047619047619048	
8sfz	seed_1181241943				
8sfz	seed_1812140441	0.32671949231183417	2.793200668943453	0.5185185185185185	
8sfz	seed_2746317213	0.38721011286736534	2.561390432677531	0.5925925925925926	
8sfz	seed_3163119785				
8sfz	seed_958682846	0.024065258961709923	11.774081383160192	0.0	
8sgn	seed_1181241943	0.0550266984901722	10.63281548052154	0.0625	0.02721336453963009
8sgn	seed_1812140441	0.04250894650008143	10.824416918018455	0.041666666666666664	0.02539465791596504
8sgn	seed_2746317213	0.03740165895174379	12.211997547450347	0.041666666666666664	0.02608727274049402
8sgn	seed_3163119785	0.09426104058439728	5.355674792340723	0.10416666666666667	0.1865370910027948
8sgn	seed_958682846	0.04891753199837765	10.733580467950064	0.0625	0.026096654703114622
8siq	seed_1181241943	0.5594710161683917	1.654208649884782	0.8181818181818182	0.21875719585010509
8siq	seed_1812140441	0.4077584199566246	2.4322738457193522	0.6666666666666666	0.0787379054156346
8siq	seed_2746317213	0.4988693587836838	1.9175003127834584	0.7878787878787878	0.1766639281711209
8siq	seed_3163119785	0.42508696427721443	2.1365350706620765	0.696969696969697	0.06781735362868489
8siq	seed_958682846	0.028279055381716517	14.458886530719017	0.0	0.028149377737433635
8sk5	seed_1181241943	0.010995734194682125	17.950832356317864	0.0	
8sk5	seed_1812140441	0.010582433839374822	16.442886351793113	0.0	
8sk5	seed_2746317213	0.1453096070219808	5.495712471147527	0.2608695652173913	
8sk5	seed_3163119785	0.020823769365083154	13.337334797092113	0.0	
8sk5	seed_958682846	0.01043142997266383	17.530019699166147	0.0	
8slb	seed_1181241943	0.010983782788320129	16.566749352340093	0.0	0.009360927622766935
8slb	seed_1812140441	0.4442180160244618	2.601554186646203	0.37037037037037035	0.36608456849290766
8slb	seed_2746317213	0.009746579350721938	16.73460595129472	0.0	0.008857713973569362
8slb	seed_3163119785	0.1412427800978192	4.939660380164358	0.1111111111111111	0.2251084065023762
8slb	seed_958682846	0.011864310615258089	16.606437056104767	0.0	0.010044234571613719
8sos	seed_1181241943				
8sos	seed_1812140441	0.07305682127203751	13.684043127805285	0.09259259259259259	
8sos	seed_2746317213				
8sos	seed_3163119785				
8sos	seed_958682846	0.07203973466562351	13.70603931299722	0.09259259259259259	
8sow	seed_1181241943	0.7558022302440843	1.7070934705523102	0.9090909090909091	
8sow	seed_1812140441	0.8160848532097426	1.3929628675064882	0.9545454545454546	
8sow	seed_2746317213	0.19290412912597363	19.28189255999248	0.5227272727272727	
8sow	seed_3163119785	0.14331314967961345	22.273223642935772	0.4090909090909091	
8sow	seed_958682846	0.1902823207424884	20.058906623649637	0.5454545454545454	
8soz	seed_1181241943	0.1875847419115324	16.547831956761005	0.48936170212765956	
8soz	seed_1812140441	0.19240387475312395	16.833861196259754	0.5106382978723404	
8soz	seed_2746317213	0.19957784128091668	16.86849779020993	0.5106382978723404	
8soz	seed_3163119785	0.18339686283217851	16.490595771856068	0.48936170212765956	
8soz	seed_958682846	0.8835117682567745	0.8074560961878767	0.9361702127659575	
8szy	seed_1181241943	0.03862742770857796	9.41885456937826	0.0	0.0375155706356323
8szy	seed_1812140441	0.05158043675527913	8.601901843496824	0.0	0.05418539720408139
8szy	seed_2746317213	0.04543035861209497	10.385823045864434	0.0	0.042879337454023086
8szy	seed_3163119785	0.031107339786130447	12.45454688577435	0.0	0.03157793219168331
8szy	seed_958682846				
8tbb	seed_1181241943	0.5838276623673191	1.418533491936362	0.7045454545454546	0.755268270362885
8tbb	seed_1812140441	0.0545801954625145	10.425775896438747	0.0	0.04955467323041715
8tbb	seed_2746317213	0.040037650843229806	12.862362558246044	0.0	0.0435749091343961
8tbb	seed_3163119785	0.7780370797166195	0.8959267737575135	0.9318181818181818	0.7155124743078306
8tbb	seed_958682846	0.5549678770061088	1.53826738630534	0.7045454545454546	0.7265999180161175
8tft	seed_1181241943	0.617791277731924	0.8492935264171433	0.8285714285714286	0.5844431430180698
8tft	seed_1812140441				
8tft	seed_2746317213	0.8304248085169145	0.8137515685915252	0.7714285714285715	0.7738350413205781
8tft	seed_3163119785				
8tft	seed_958682846	0.6128319305906248	0.7650881072025868	0.8	0.5208564818640553
8trs	seed_1181241943	0.10981344526165383	5.293915678672133	0.0	0.11451016410120067
8trs	seed_1812140441	0.4873931721541651	1.85249808055644	0.6956521739130435	0.38245413966079306
8trs	seed_2746317213	0.5765052399822739	1.960201782667038	0.6521739130434783	0.4595280740340793
8trs	seed_3163119785	0.6733542558845129	1.6159817524654734	0.6956521739130435	0.6066514410697926
8trs	seed_958682846	0.6030828598127461	1.8991635539336373	0.6521739130434783	0.4792689648230615
8ts0	seed_1181241943	0.0493701147261415	11.716390113263737	0.0	0.04621099231838455
8ts0	seed_1812140441	0.0533902981532074	11.82543964054735	0.0	0.05670273283022573
8ts0	seed_2746317213	0.05365169093347194	11.761151360825046	0.0	0.05646384689963078
8ts0	seed_3163119785	0.05363129959929095	11.73095115925133	0.0	0.056645245609572785
8ts0	seed_958682846	0.05425541968995159	11.890747111898051	0.0	0.05747669156857055
8tuz	seed_1181241943	0.4361283081248796	2.0555208603329764	0.6944444444444444	0.31336486287420334
8tuz	seed_1812140441	0.43614602632545313	2.0127286977270176	0.6944444444444444	0.3080769737935513
8tuz	seed_2746317213	0.4141157800095814	2.185447228373253	0.6944444444444444	0.23050431315132866
8tuz	seed_3163119785	0.4230308998658907	1.9970139525646986	0.6666666666666666	0.24727377395775782
8tuz	seed_958682846	0.4426317440511774	2.062276166945025	0.75	0.3131646916618021
8tv3	seed_1181241943	0.792132854677709	0.9286988413835802	0.8484848484848485	0.5355760714773319
8tv3	seed_1812140441	0.7799364588598339	0.7257325984068804	0.9090909090909091	0.5448608675865986
8tv3	seed_2746317213	0.7277539719532972	0.9372186425564173	0.7878787878787878	0.4518398901450357
8tv3	seed_3163119785	0.6712545421491917	0.9549861970637683	0.9090909090909091	0.39687422978073134
8tv3	seed_958682846	0.8105883228770704	0.9361240312346063	0.9393939393939394	0.5045901310219518
8u08	seed_1181241943	0.6370572586687889	0.8851962724035947	0.8444444444444444	
8u08	seed_1812140441	0.7992770185063911	0.7892461615446174	0.8444444444444444	
8u08	seed_2746317213	0.7464575985904774	0.8637444773753704	0.8222222222222222	
8u08	seed_3163119785	0.6578063276602203	1.0756766858299716	0.8666666666666667	
8u08	seed_958682846	0.6922189545060676	0.8805438182969809	0.8222222222222222	
8u3s	seed_1181241943	0.010427923284675884	19.34319739334409	0.0	
8u3s	seed_1812140441	0.010420195662352727	19.47955840037403	0.0	
8u3s	seed_2746317213	0.010179843963133142	19.614060143368267	0.0	
8u3s	seed_3163119785	0.010309610070521476	19.57977053037725	0.0	
8u3s	seed_958682846	0.010384299585912686	19.38760489026742	0.0	
8udz	seed_1181241943				
8udz	seed_1812140441				
8udz	seed_2746317213				
8udz	seed_3163119785				
8udz	seed_958682846				
8uky	seed_1181241943				
8uky	seed_1812140441				
8uky	seed_2746317213				
8uky	seed_3163119785				
8uky	seed_958682846				
8up2	seed_1181241943				
8up2	seed_1812140441				
8up2	seed_2746317213				
8up2	seed_3163119785				
8up2	seed_958682846				
8urf	seed_1181241943	0.030656181567458238	12.439624958979502	0.0	0.031337531370747684
8urf	seed_1812140441	0.031356702575885124	12.118689581323665	0.0	0.03456779385725242
8urf	seed_2746317213	0.028906589829994018	12.336059695842403	0.0	0.03131254378674982
8urf	seed_3163119785	0.04035927664347789	12.557061052057962	0.023809523809523808	0.03911333042870344
8urf	seed_958682846	0.05281162305829579	12.613200674701073	0.047619047619047616	0.0429738079416945
8uvy	seed_1181241943	0.02822307110501159	11.460535698433375	0.03636363636363636	
8uvy	seed_1812140441	0.00625075226892436	19.02234631076929	0.0	
8uvy	seed_2746317213	0.02630816193396447	12.605189601632024	0.01818181818181818	
8uvy	seed_3163119785	0.006233486240714316	19.15418436713099	0.0	
8uvy	seed_958682846	0.005272170728360927	21.328263190582774	0.0	
8uw2	seed_1181241943	0.0057934271718125705	19.93905256884645	0.0	
8uw2	seed_1812140441	0.008541744011909005	15.397153146298098	0.0	
8uw2	seed_2746317213	0.009992460585209759	16.645034547726745	0.0	
8uw2	seed_3163119785	0.005434538766806471	20.705271354191858	0.0	
8uw2	seed_958682846	0.006068831034961299	18.994310463203202	0.0	
8uw7	seed_1181241943	0.009244334518677882	17.7620465477472	0.0	
8uw7	seed_1812140441	0.036923592988419636	9.88287596614125	0.01818181818181818	
8uw7	seed_2746317213	0.007577405822612575	17.374392644378375	0.0	
8uw7	seed_3163119785	0.004746367469183835	22.76010413647769	0.0	
8uw7	seed_958682846	0.009330637026863245	18.119819556322202	0.0	
8uw9	seed_1181241943	0.00789818952993089	17.340564788220686	0.0	
8uw9	seed_1812140441	0.007691359459537795	18.349834710952326	0.0	
8uw9	seed_2746317213	0.007495179234738821	18.278095970798173	0.0	
8uw9	seed_3163119785	0.007470602222337522	18.53691910193457	0.0	
8uw9	seed_958682846	0.0076429351256849755	17.182682705588714	0.0	
8v13	seed_1181241943	0.06729316586495171	9.724172648169418	0.0	0.07239032318476445
8v13	seed_1812140441				
8v13	seed_2746317213	0.06674987663629388	9.834242107734264	0.0	0.07206104768968787
8v13	seed_3163119785	0.06099710496595845	6.423237912178117	0.030303030303030304	0.0971446153642787
8v13	seed_958682846				
8v52	seed_1181241943				
8v52	seed_1812140441				
8v52	seed_2746317213	0.6821255289115792	1.0799693378758275	0.6666666666666666	0.6775193689168063
8v52	seed_3163119785				
8v52	seed_958682846				
8v5q	seed_1181241943	0.03554603394993057	13.82787554129715	0.0	0.03717494264207293
8v5q	seed_1812140441	0.02425372254825479	17.319910987811173	0.0	0.043926560230299484
8v5q	seed_2746317213	0.0430382864951759	13.744774647118454	0.0	0.04438566252325715
8v5q	seed_3163119785	0.03430757494539653	12.840312522688144	0.0	0.039749624026898654
8v5q	seed_958682846	0.025428042253444128	15.546272520227289	0.0	0.027621720163555196
8vrs	seed_1181241943	0.022476316845569912	21.68592393408683	0.03896103896103896	
8vrs	seed_1812140441				
8vrs	seed_2746317213				
8vrs	seed_3163119785				
8vrs	seed_958682846				
8vtd	seed_1181241943	0.17138817561095823	5.785870402878197	0.18421052631578946	0.24562239252445725
8vtd	seed_1812140441	0.06160325639469263	8.490757224087247	0.0	0.06379528108564982
8vtd	seed_2746317213	0.6055427993920371	0.9813218038519183	0.5789473684210527	0.5853187507875564
8vtd	seed_3163119785	0.049911422362554525	12.624276219132966	0.0	0.04986010393430368
8vtd	seed_958682846	0.05716220603343299	12.02630656355254	0.05263157894736842	0.03885914634483382
8vte	seed_1181241943				
8vte	seed_1812140441				
8vte	seed_2746317213	0.9354615929986653	0.5149293099865508	0.9302325581395349	0.9537471737885698
8vte	seed_3163119785				
8vte	seed_958682846				
8vui	seed_1181241943	0.04302658215887722	10.543885684471919	0.045454545454545456	0.028814253624813563
8vui	seed_1812140441	0.04271080159208546	10.495022699888985	0.045454545454545456	0.028390859843851885
8vui	seed_2746317213	0.03745240059219524	12.81498914192241	0.045454545454545456	0.02536620254827752
8vui	seed_3163119785	0.03532328934560082	13.022578522115003	0.0	0.03786350126279471
8vui	seed_958682846	0.0393836040484278	11.951570953536052	0.045454545454545456	0.02633183074422776
8vvl	seed_1181241943	0.5743012667323129	2.397633246555444	0.6190476190476191	0.8423634552030864
8vvl	seed_1812140441	0.6166354780233952	2.5120357482148696	0.6190476190476191	0.880019115153584
8vvl	seed_2746317213	0.5394201968015548	2.6343134876659886	0.6190476190476191	0.7848523031813942
8vvl	seed_3163119785	0.597431119049794	2.2876029734622003	0.6190476190476191	0.8319046146323633
8vvl	seed_958682846	0.6186582594573421	2.366270346098927	0.6190476190476191	0.8908654296218508
8w0w	seed_1181241943	0.6083377162882918	1.5650525500573995	0.6451612903225806	0.673792950161003
8w0w	seed_1812140441	0.8801615961980924	0.8519705365815727	0.9516129032258065	0.9222872468734452
8w0w	seed_2746317213	0.6440940232869723	1.4097101188890082	0.6774193548387096	0.6910522832762078
8w0w	seed_3163119785	0.549314779327666	1.0699920164075822	0.7419354838709677	0.7169499270253149
8w0w	seed_958682846	0.02150897365207095	15.356652479674672	0.0	0.0032844334950302805
8w90	seed_1181241943	0.011291132445912158	17.60223689853755	0.0	
8w90	seed_1812140441	0.012375961401204767	17.020385084635315	0.0	
8w90	seed_2746317213				
8w90	seed_3163119785	0.010642702403274576	16.316848205515736	0.0	
8w90	seed_958682846				
8weo	seed_1181241943				
8weo	seed_1812140441				
8weo	seed_2746317213				
8weo	seed_3163119785				
8weo	seed_958682846				
8x0t	seed_1181241943	0.09407817567481282	6.725386133882437	0.15384615384615385	0.07326254122838746
8x0t	seed_1812140441	0.050653482137046076	8.498521161606131	0.038461538461538464	0.0720265167152757
8x0t	seed_2746317213	0.05038000397192586	8.463988556117299	0.038461538461538464	0.08004308204267152
8x0t	seed_3163119785	0.04086739421414116	8.660907508136404	0.0	0.0757027396354631
8x0t	seed_958682846	0.30800645860807235	2.6897564480212095	0.5384615384615384	0.06835454529920282
8x0y	seed_1181241943				
8x0y	seed_1812140441				
8x0y	seed_2746317213				
8x0y	seed_3163119785				
8x0y	seed_958682846				
8xk6	seed_1181241943	0.7506708258984637	0.8836445161513046	0.7441860465116279	0.8794681804164074
8xk6	seed_1812140441	0.7587825879168747	0.8181218600987311	0.7209302325581395	0.8898270250239548
8xk6	seed_2746317213	0.5597294069913745	1.4276225501644497	0.4883720930232558	0.7824883467052913
8xk6	seed_3163119785	0.7801133675454315	0.7518563374619244	0.7441860465116279	0.9001894988571876
8xk6	seed_958682846	0.6550322623099566	1.1287342659156718	0.7209302325581395	0.8470851940251167
8y9t	seed_1181241943	0.855848488122449	0.7653104067321665	0.8214285714285714	
8y9t	seed_1812140441	0.8211150120030171	0.850678034973206	0.75	
8y9t	seed_2746317213	0.7903265073311694	0.8349224570181029	0.8392857142857143	
8y9t	seed_3163119785	0.7281571063745087	0.9970532854239293	0.75	
8y9t	seed_958682846	0.7684076548098085	0.8482053109906518	0.8214285714285714	
8ybl	seed_1181241943	0.6843646074025207	1.5372939498104827	0.6842105263157895	
8ybl	seed_1812140441	0.4149913543412966	2.9254405850014624	0.4473684210526316	
8ybl	seed_2746317213	0.5878070517575318	1.816528753709499	0.5789473684210527	
8ybl	seed_3163119785	0.6562963046355433	1.6891156284204007	0.631578947368421	
8ybl	seed_958682846	0.7102569102741629	1.403115085716876	0.6842105263157895	
8ybm	seed_1181241943	0.010852837472342627	13.517082217793195	0.0	
8ybm	seed_1812140441	0.09287185621182126	10.132195740139107	0.11290322580645161	
8ybm	seed_2746317213	0.006432968197959736	18.992467863330482	0.0	
8ybm	seed_3163119785	0.005731331876944586	22.105241687650565	0.0	
8ybm	seed_958682846	0.016530697984705307	12.795793682834566	0.0	
8ybn	seed_1181241943	0.13938547790507103	8.06955552757935	0.24390243902439024	
8ybn	seed_1812140441	0.19577072556465583	3.595195012337386	0.21951219512195122	
8ybn	seed_2746317213	0.4314614514800635	3.327605313972356	0.5365853658536586	
8ybn	seed_3163119785	0.1271283371077764	8.143624254598734	0.21951219512195122	
8ybn	seed_958682846	0.05738495029506491	9.465217982250962	0.04878048780487805	
8ybo	seed_1181241943				
8ybo	seed_1812140441				
8ybo	seed_2746317213				
8ybo	seed_3163119785				
8ybo	seed_958682846				
8ybp	seed_1181241943	0.6673987497167917	2.908093291029503	0.813953488372093	
8ybp	seed_1812140441	0.6539436245119813	2.710715992657456	0.7674418604651163	
8ybp	seed_2746317213	0.6674280642339546	2.8948142514565594	0.813953488372093	
8ybp	seed_3163119785	0.6828289094115011	2.5386483946255107	0.813953488372093	
8ybp	seed_958682846	0.6657116088762186	3.1506820202150068	0.8372093023255814	
8yj8	seed_1181241943	0.57510686598553	2.1612345011962244	0.673469387755102	
8yj8	seed_1812140441	0.5367670330994159	2.5926052723075923	0.6530612244897959	
8yj8	seed_2746317213	0.610242312327311	1.9137004005959934	0.6938775510204082	
8yj8	seed_3163119785	0.6040453977046708	2.394024744968152	0.7755102040816326	
8yj8	seed_958682846	0.6257810971731204	2.414713155831293	0.7959183673469388	
8ykt	seed_1181241943	0.034542068712837645	15.981282886516453	0.0	0.0057903313530839684
8ykt	seed_1812140441	0.029509347256161323	17.759281419218198	0.0	0.0041313893573936234
8ykt	seed_2746317213	0.03028115850096558	14.662454921993406	0.0	0.005810994075498173
8ykt	seed_3163119785	0.0686629341631839	11.358103651344598	0.0	0.012181035764927068
8ykt	seed_958682846	0.022180043100004737	15.655046962035046	0.0	0.0048834853344549055
8ysh	seed_1181241943	0.9235179984040799	0.5766546635572677	0.9152542372881356	
8ysh	seed_1812140441	0.011840574560726088	17.352181661638873	0.0	
8ysh	seed_2746317213	0.08993567235123068	10.072391202453653	0.1694915254237288	
8ysh	seed_3163119785	0.8020351053578018	1.0410998086090448	0.8135593220338984	
8ysh	seed_958682846	0.6870045032334587	1.5251557887908473	0.7627118644067796	
8yub	seed_1181241943	0.11619878243988073	7.072868306461694	0.2558139534883721	0.018701528342936983
8yub	seed_1812140441	0.04954068217434441	12.966587702864555	0.06976744186046512	0.027801051287915227
8yub	seed_2746317213	0.03399298895405888	16.1315204121312	0.0	0.04001883494579431
8yub	seed_3163119785	0.021231642629570984	16.51982729748933	0.0	0.022669687442277767
8yub	seed_958682846	0.01797761353713617	13.46725368798193	0.0	0.014478354846016122
8yvj	seed_1181241943	0.028075792148841594	13.115235393010012	0.018867924528301886	
8yvj	seed_1812140441	0.020447486445742676	13.044260187245726	0.0	
8yvj	seed_2746317213	0.0204997950615935	13.226340788092362	0.0	
8yvj	seed_3163119785	0.028227420712926655	13.05787590783554	0.018867924528301886	
8yvj	seed_958682846	0.02110277755526176	13.250161433340654	0.0	
8yvo	seed_1181241943	0.046780557588468864	12.426116029609414	0.0	
8yvo	seed_1812140441	0.03563468294884492	11.441123522883977	0.0	
8yvo	seed_2746317213				
8yvo	seed_3163119785	0.0648653860854571	10.529782217374418	0.0	
8yvo	seed_958682846				
8yxi	seed_1181241943	0.09477432871997189	4.5764095912933165	0.0	0.1857650217549123
8yxi	seed_1812140441	0.004874745885906056	17.632353477257638	0.0	0.00521848474923314
8yxi	seed_2746317213	0.00811173471442866	14.50146613481277	0.0	0.0071018044173641924
8yxi	seed_3163119785	0.009328246951583288	13.708790172670628	0.0	0.0049971474690121255
8yxi	seed_958682846	0.00722615445171938	14.524551524794507	0.0	0.008271100761521018
8yyz	seed_1181241943	0.06265781325316942	11.489777724647286	0.1	0.027127501967193112
8yyz	seed_1812140441	0.03184573005357403	12.992997851306775	0.03333333333333333	0.06927449714620436
8yyz	seed_2746317213	0.06151184774632958	11.607314641772334	0.1	0.025985261514149486
8yyz	seed_3163119785	0.09882372762357933	11.523091194060402	0.2	0.02985136744655321
8yyz	seed_958682846	0.5449288825649595	2.227120448094604	0.6333333333333333	0.4011636947242316
8z2e	seed_1181241943	0.7914215562734976	0.8401421587285619	0.9423076923076923	
8z2e	seed_1812140441	0.8365806791032749	0.7624440084653727	0.9230769230769231	
